# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)
6.600000000000005e-07	-0.0021898018	-0.0016258912	-0.5420474	0	0	-0.125
6.700000000000005e-07	-0.0015751615	0.0027764658	-0.5809323	0	0	-0.1300001
6.800000000000005e-07	0.0019756013	0.0010843264	-0.6063811	0	0	-0.1350001
6.900000000000005e-07	0.0013388878	0.00036467027	-0.6341159	0	0	-0.13999996
7.000000000000005e-07	0.0016895466	-0.0034378257	-0.65283936	0	0	-0.145
7.100000000000005e-07	-0.0021284593	0.00039256815	-0.66576874	0	0	-0.15000005
7.200000000000005e-07	-0.00056027353	-0.002415649	-0.68061936	0	0	-0.15500008
7.300000000000005e-07	-0.0020954297	-0.00028169932	-0.69849396	0	0	-0.15999994
7.400000000000005e-07	-0.0015903922	0.0041588508	-0.712539	0	0	-0.16499998
7.500000000000005e-07	-0.004628486	-0.0013474692	-0.72637844	0	0	-0.17000006
7.600000000000006e-07	0.0037110113	-0.0016185658	-0.7477045	0	0	-0.17500007
7.700000000000006e-07	-0.0003386756	-0.0030253846	-0.7747763	0	0	-0.18000002
7.800000000000006e-07	0.0034191702	0.0028419003	-0.79578894	0	0	-0.18500006
7.900000000000006e-07	0.005403685	-0.0010312106	-0.79667234	0	0	-0.18999994
8.000000000000006e-07	-0.0024329345	0.0008704118	-0.7970452	0	0	-0.19499996
8.100000000000006e-07	-0.0030669938	0.0007847173	-0.7991291	0	0	-0.19999991
8.200000000000006e-07	0.005435292	0.0033178648	-0.79751205	0	0	-0.19999991
8.300000000000006e-07	-0.0015894242	0.0005185456	-0.797906	0	0	-0.19499996
8.400000000000006e-07	0.003808422	0.0036223833	-0.79612976	0	0	-0.18999994
8.500000000000006e-07	0.00029104823	-0.0005472858	-0.7949443	0	0	-0.18500006
8.600000000000007e-07	-0.002949083	0.000716577	-0.7924758	0	0	-0.18000002
8.700000000000007e-07	0.002193701	0.0002106955	-0.79277164	0	0	-0.17500007
8.800000000000007e-07	-0.0014033586	0.006826725	-0.7910689	0	0	-0.17000006
8.900000000000007e-07	0.0002045321	0.0050034034	-0.78968686	0	0	-0.16499998
9.000000000000007e-07	0.0025101998	-0.0063356194	-0.78732604	0	0	-0.15999994
9.100000000000007e-07	-0.0022138427	-1.2007409e-06	-0.78531516	0	0	-0.15500008
9.200000000000007e-07	0.001647724	0.0026847403	-0.77462	0	0	-0.15000005
9.300000000000007e-07	-0.00352	0.0035983953	-0.75004953	0	0	-0.145
9.400000000000007e-07	0.0028521977	-0.0036458638	-0.70010406	0	0	-0.13999996
9.500000000000008e-07	-0.0058737383	-0.008104376	-0.6601399	0	0	-0.1350001
9.600000000000008e-07	0.002244772	0.007369812	-0.6072858	0	0	-0.1300001
9.700000000000007e-07	-0.0006371619	0.0051401975	-0.56327075	0	0	-0.125
9.800000000000006e-07	0.0007081193	-0.00038046975	-0.5277375	0	0	-0.1199999
9.900000000000005e-07	-0.0076859207	-0.00022638908	-0.4893613	0	0	-0.11499991
1.0000000000000004e-06	0.0005432901	0.004086755	-0.46803182	0	0	-0.11000001
1.0100000000000003e-06	0.0017422874	-0.0032836008	-0.43422315	0	0	-0.10500001
1.0200000000000002e-06	-0.0034334804	-0.001897399	-0.4152082	0	0	-0.09999996
1.03e-06	0.0032135055	-0.0036191787	-0.3859066	0	0	-0.09499997
1.04e-06	-0.003069389	-0.011708679	-0.36244658	0	0	-0.09000001
1.05e-06	0.00029027063	0.0033961113	-0.33860296	0	0	-0.08500003
1.0599999999999998e-06	0.0021270167	0.0039080144	-0.32053635	0	0	-0.07999997
1.0699999999999997e-06	0.003050603	-0.004191069	-0.29457274	0	0	-0.075000025
1.0799999999999996e-06	0.0014560957	-0.0030036364	-0.2780745	0	0	-0.06999998
1.0899999999999995e-06	-0.002993852	-2.6329288e-05	-0.25637776	0	0	-0.06500005
1.0999999999999994e-06	0.004965682	-0.0017026725	-0.2348518	0	0	-0.05999995
1.1099999999999993e-06	-0.0017077316	-0.002211707	-0.2165925	0	0	-0.055000003
1.1199999999999992e-06	0.003303745	0.0032545005	-0.1975311	0	0	-0.04999998
1.1299999999999991e-06	-0.00266141	0.0012770516	-0.180761	0	0	-0.045000006
1.139999999999999e-06	-0.0008634877	-0.0046351915	-0.16358797	0	0	-0.039999984
1.149999999999999e-06	-0.003917835	-0.0037839978	-0.1451021	0	0	-0.03499999
1.1599999999999988e-06	-0.0021982396	-0.00407433	-0.1268979	0	0	-0.029999975
1.1699999999999988e-06	0.005276953	-0.0026403363	-0.10682244	0	0	-0.02499999
1.1799999999999987e-06	-0.0032217803	-0.005390746	-0.09163654	0	0	-0.019999992
1.1899999999999986e-06	0.005363328	-0.00039652528	-0.07026334	0	0	-0.014999988
1.1999999999999985e-06	0.00054496434	-0.00038776934	-0.060282405	0	0	-0.009999996
1.2099999999999984e-06	0.00019280954	0.0006349832	-0.03536468	0	0	-0.004999998
1.2199999999999983e-06	-7.78283e-06	-4.35851e-05	-0.020236686	0	0	0
1.2299999999999982e-06	0.0030013775	-0.0029961334	-0.0015911971	0	0	0.004999998
1.239999999999998e-06	-0.0029585343	-0.0016206439	0.02292793	0	0	0.009999996
1.249999999999998e-06	-0.0061062127	0.0018920685	0.034420896	0	0	0.014999988
1.2599999999999979e-06	-0.0007758842	-0.004301404	0.053564034	0	0	0.019999992
1.2699999999999978e-06	0.002479073	0.0012444361	0.07918071	0	0	0.02499999
1.2799999999999977e-06	-0.0010851284	0.0026422087	0.10017264	0	0	0.029999975
1.2899999999999976e-06	0.009472244	-0.001632493	0.11508254	0	0	0.03499999
1.2999999999999975e-06	-0.0025016533	-0.002960582	0.13405925	0	0	0.039999984
1.3099999999999974e-06	0.0057267463	0.0018148896	0.1505879	0	0	0.045000006
1.3199999999999973e-06	-0.0012813506	-0.006450975	0.17061634	0	0	0.04999998
1.3299999999999972e-06	-0.003548356	-0.0017650325	0.19655816	0	0	0.055000003
1.3399999999999971e-06	-0.0022836009	-0.00011881414	0.21181722	0	0	0.05999995
1.349999999999997e-06	0.001990968	0.0044010403	0.23231316	0	0	0.06500005
1.359999999999997e-06	0.0015665005	0.0019288657	0.2574804	0	0	0.06999998
1.3699999999999968e-06	0.008616758	0.0005916352	0.27082685	0	0	0.075000025
1.3799999999999967e-06	0.00034387127	0.00048942334	0.30283162	0	0	0.07999997
1.3899999999999966e-06	-0.0013657407	-0.003626656	0.3244493	0	0	0.08500003
1.3999999999999965e-06	-0.0050293254	0.0011105268	0.34411117	0	0	0.09000001
1.4099999999999965e-06	-0.0005510009	-0.0008461044	0.3720481	0	0	0.09499997
1.4199999999999964e-06	0.00415356	0.0020807774	0.4005402	0	0	0.09999996
1.4299999999999963e-06	0.00040679253	-0.0017427237	0.41225705	0	0	0.10500001
1.4399999999999962e-06	4.0176525e-05	0.00064532727	0.44893005	0	0	0.11000001
1.449999999999996e-06	-0.00086752925	-0.0037473624	0.48108128	0	0	0.11499991
1.459999999999996e-06	0.0006707473	0.00096585916	0.51183814	0	0	0.1199999
1.4699999999999959e-06	0.004288079	-0.008767475	0.5422128	0	0	0.125
1.4799999999999958e-06	-0.0002062322	-0.0012951177	0.57713777	0	0	0.1300001
1.4899999999999957e-06	-0.0037611253	-0.0023826286	0.59317845	0	0	0.1350001
1.4999999999999956e-06	-0.00069198624	-0.0022623497	0.611112	0	0	0.13999996
1.5099999999999955e-06	-0.0046969773	0.0036610584	0.62448025	0	0	0.145
1.5199999999999954e-06	-0.0015034619	-0.0019622063	0.64625067	0	0	0.15000005
1.5299999999999953e-06	-0.0009611719	-0.0024890215	0.65986663	0	0	0.15500008
1.5399999999999952e-06	0.00055471575	-0.00027149118	0.6793151	0	0	0.15999994
1.5499999999999951e-06	0.0050197924	-0.0045499667	0.69679624	0	0	0.16499998
1.559999999999995e-06	0.0015944137	-0.0005331879	0.7248302	0	0	0.17000006
1.569999999999995e-06	0.002853278	0.0034680536	0.7564444	0	0	0.17500007
1.5799999999999948e-06	-0.0021012141	-0.00041236615	0.78459394	0	0	0.18000002
1.5899999999999947e-06	0.006248784	-0.0007325924	0.79521215	0	0	0.18500006
1.5999999999999946e-06	-0.00034283943	-0.002456521	0.7974063	0	0	0.18999994
1.6099999999999945e-06	0.005743433	-0.0020888932	0.79606664	0	0	0.19499996
1.6199999999999944e-06	-0.0042593474	-0.00046065083	0.79774964	0	0	0.19999991
